test_name,feature,train_mean,train_variance,test_mean,test_variance,standardized_mean_difference,ks_statistic
all_samples,scale_loss_mean_global_slope,-0.1223140505214288,0.004623026617089364,-0.21319388896226849,0.037150159999014776,1.336608902324192,0.28091632168938085
all_samples,scale_loss_mean_global_intercept,1.9483699598407604,0.3790854278737335,3.595889988309807,0.4152960426823628,2.675852422427291,0.8335152022574693
all_samples,scale_loss_mean_global_r2,0.8806270143028936,0.030032247874317495,0.8591507548192728,0.044834429158130316,0.12392665364431062,0.11031815433275971
all_samples,scale_loss_mean_response_area,3.635193212318316,1.3705708399241217,6.749497416516145,1.6806344350398708,2.6601754934081585,0.8271893266353474
all_samples,scale_loss_mean_normalized_area,1.8175965970711752,0.3426427065546034,3.3747486913843288,0.4201586045583818,2.660175493408157,0.8271893266353474
all_samples,scale_loss_mean_response_curvature,0.05075581896104217,0.002028160886976876,0.047684346536795284,0.01900013122910559,0.06820173438721792,0.20277051645812982
all_samples,scale_loss_mean_response_variance,0.014078852293464079,0.0002565061379000748,0.05969877236280124,0.020942947190448653,2.8484305770321994,0.2987863001379909
all_samples,scale_loss_mean_response_range,0.24953589668457848,0.01677776396306744,0.4456289050976435,0.13898104301670497,1.513892611014137,0.30117927965641816
all_samples,scale_loss_mean_min_scale_index,1.8830178147820829,0.12693226366066326,1.81,0.21461538461538462,0.20494759153236639,0.05483231778222243
all_samples,scale_loss_mean_max_scale_index,0.051072142890366996,0.07721289362295922,0.06,0.07665551839464883,0.03212937789421469,0.01330061863342491
all_samples,scale_loss_std_global_slope,-0.08135432288410352,0.004725010111940796,-0.0722149739662803,0.014613497476358197,0.13295782032753883,0.15791370141246885
all_samples,scale_loss_std_global_intercept,2.2125400071858685,0.1664887466044104,3.106496092014842,0.14396503496477647,2.19090599093928,0.7675614369660604
all_samples,scale_loss_std_global_r2,0.7890736692651662,0.07754718181626064,0.670085799509359,0.11351801293222201,0.4272869998339415,0.17553498612338564
all_samples,scale_loss_std_response_area,4.255208214828705,0.6315839594964857,6.063212381800016,0.6235706197277419,2.275012992733707,0.7763824674015846
all_samples,scale_loss_std_normalized_area,2.127604096776332,0.15789598829516155,3.0316061757419774,0.15589265337300898,2.2750129927337075,0.7763824674015846
all_samples,scale_loss_std_response_curvature,0.021489461324476527,0.004431870206640532,0.01604956289132438,0.0169935183044107,0.08171415135390614,0.15025458548459616
all_samples,scale_loss_std_response_variance,0.008649646570840578,0.0001292597849581355,0.017007517013680255,0.0010181596270679386,0.7351296173593496,0.12306014233220142
all_samples,scale_loss_std_response_range,0.1913972100749549,0.011715022689392538,0.24059663494427994,0.034320134392928595,0.4545571139157596,0.11423911189667735
all_samples,scale_loss_std_min_scale_index,1.695660263268059,0.34801865766875567,1.42,0.5788628762541808,0.4672753837202957,0.17713630091322077
all_samples,scale_loss_std_max_scale_index,0.2458253872273129,0.32857999946523636,0.52,0.5915719063545152,0.4783069335771755,0.1757593376436113
all_samples,scale_loss_cv_global_slope,0.03732086306320971,0.0014978359219237419,0.04240661831165249,0.004278873637016679,0.1314084628063318,0.08062933159681851
all_samples,scale_loss_cv_global_intercept,1.2120749849255366,0.10458514471293487,0.8755287203575638,0.011218662382847319,1.0406621850389808,0.7372330495992061
all_samples,scale_loss_cv_global_r2,0.7327613253591785,0.08395364518423942,0.773784199919134,0.081079354643858,0.14158143515133828,0.11883234879141669
all_samples,scale_loss_cv_response_area,2.505867122494623,0.44508851328483434,1.8364480981173392,0.05708040774435601,1.003401757492273,0.6876341535265207
all_samples,scale_loss_cv_normalized_area,1.252933554982644,0.11127212720848734,0.9182240444675492,0.014270101793387986,1.0034017574922736,0.6876341535265207
all_samples,scale_loss_cv_response_curvature,-0.02122627955139119,0.0014606195812412546,-0.0017322623367183332,0.0019345934402804446,0.5100735292235624,0.20737476161681945
all_samples,scale_loss_cv_response_variance,0.0023517657335372414,0.0005136032517599346,0.004471098118411757,0.0003372559808550615,0.093515842780486,0.10785835000077526
all_samples,scale_loss_cv_response_range,0.08847914189193727,0.005125875788636996,0.09460702413136333,0.015981820407150765,0.08559065930581035,0.1094540831356497
all_samples,scale_loss_cv_min_scale_index,0.18624122052188474,0.27343428007397774,0.18666666666666668,0.2660423634336677,0.0008136134368189796,0.0046918461323782745
all_samples,scale_loss_cv_max_scale_index,1.608353876924508,0.31976647333260577,1.6833333333333333,0.31744704570791527,0.13259459585554625,0.08423337519574553
all_samples,scale_loss_range_global_slope,-0.27413930981218626,0.9269982165060724,-0.15443711916605504,0.7050642601572288,0.12432619695872732,0.07128595128455584
all_samples,scale_loss_range_global_intercept,13.09820520771931,7.219294002263388,13.231522786352368,3.677725657222725,0.04961809118959754,0.11983068979952555
all_samples,scale_loss_range_global_r2,0.5643895139799178,0.12092630629805431,0.5709241800303481,0.12366120824189146,0.018791567330679895,0.04929764175077911
all_samples,scale_loss_range_response_area,25.57852285004443,24.364399499099264,26.082572474479676,11.521314440787412,0.10211638675799568,0.16114780532427866
all_samples,scale_loss_range_normalized_area,12.78926136107591,6.091099813863819,13.041286172033407,2.8803285813935675,0.1021163867579948,0.16114780532427866
all_samples,scale_loss_range_response_curvature,0.2088268373094496,1.6423650479604863,0.21479657967885335,1.1984602584248278,0.004658228005818261,0.04190163883591491
all_samples,scale_loss_range_response_variance,1.0427154848405094,3.65054823561154,0.7600661268305611,1.204006572064894,0.14793432612271598,0.11504953718777622
all_samples,scale_loss_range_response_range,1.9141995732831625,1.989467973263182,1.6914061943689984,1.2730452490530841,0.1579551549887339,0.11797990604214154
all_samples,scale_loss_range_min_scale_index,1.1561467975254662,0.6413999070009773,1.0533333333333332,0.6392865105908584,0.12837650445931878,0.06428267981456504
all_samples,scale_loss_range_max_scale_index,0.8001767524070887,0.7005097836236326,0.8766666666666667,0.7640022296544036,0.0913896620814817,0.056375025194970285
all_samples,scale_loss_skewness_global_slope,0.08866285351433614,0.020522907541600938,0.0969342485404135,0.024322520837702838,0.05773767852565151,0.07000062018388453
all_samples,scale_loss_skewness_global_intercept,1.8908109858550441,0.49887613570468403,0.9766750901435974,0.10063661768272733,1.2942387485639077,0.7140378622261501
all_samples,scale_loss_skewness_global_r2,0.6608371211131066,0.1088463482757189,0.6966728414510002,0.10088532668430855,0.10861985208134801,0.0741311999007706
all_samples,scale_loss_skewness_response_area,3.9688762927894756,1.9554543283983896,2.1424801620334875,0.4727734804674331,1.306084092296325,0.7154038172318092
all_samples,scale_loss_skewness_normalized_area,1.9844381364725474,0.4888635772109617,1.0712400756605434,0.11819336893492459,1.3060840922963253,0.7154038172318092
all_samples,scale_loss_skewness_response_curvature,-0.029785842152144738,0.03148179383464204,0.014215546003603986,0.02164003549234394,0.24799141268304029,0.15138456052219484
all_samples,scale_loss_skewness_response_variance,0.026114819888836512,0.00567736693251231,0.027262903714199684,0.0060988353700291,0.015237022769097552,0.13043459385707862
all_samples,scale_loss_skewness_response_range,0.2996987570321946,0.05357618778486383,0.2742270357668953,0.07170715587955218,0.1100455257355609,0.13645735460564057
all_samples,scale_loss_skewness_min_scale_index,0.4377878040839109,0.5090492691395585,0.45,0.5158862876254181,0.0171164562277084,0.010326836907142978
all_samples,scale_loss_skewness_max_scale_index,1.4424856970091633,0.510076917124934,1.5033333333333334,0.525072463768116,0.08519730890786614,0.06583375970975397
all_samples,scale_loss_kurtosis_global_slope,0.5138340983226426,2.2028102963315894,0.3272953339445975,0.5089411451982832,0.12568415996785484,0.23461478828472643
all_samples,scale_loss_kurtosis_global_intercept,4.988225608233967,31.932583479938415,0.43867877648217474,1.0581137908704696,0.8051023824270763,0.7360402809432997
