train_name,model_name,experiment,feature_set,test_set,latent_dim,hidden_dim,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss,best_model,n_features,train_source
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_score,ghostbuster_test,32.0,64.0,0.5776119402985075,0.1522261484098939,0.9217915590008614,0.991166077738516,0.9931498180873336,0.9582089552238806,0.9548031884296162,0.9521410579345088,0.9767441860465116,0.9767441860465116,0.9328621908127208,0.9328621908127208,0.9642857142857144,0.9143776870384488,0.0671378091872791,0.0232558139534883,0.7674418604651163,0.96640826873385,0.9819121447028424,0.0212014134275618,0.0318021201413427,0.0388663018242122,0.0573233830845771,0.0573233830845771,0.1466772544812249,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_score,hc3_plus_test,32.0,64.0,0.6052631578947368,0.507968253968254,0.9311180124223604,0.950162673765158,0.9726539979403248,0.7894736842105263,0.7399585921325051,0.7511961722488039,0.9751552795031057,0.9751552795031057,0.5047619047619047,0.5047619047619047,0.8486486486486486,0.5716935830674588,0.4952380952380952,0.0248447204968944,0.7515527950310559,0.8633540372670807,0.8695652173913043,0.1809523809523809,0.3238095238095238,0.1366024227234753,0.1588220551378446,0.1588220551378446,0.3908435309055979,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,ensemble_fusion,all_samples,32.0,64.0,0.5033557046979866,0.5177252252252252,0.6005777777777778,0.6657207207207207,0.6325635099007629,0.62751677852349,0.6265315315315315,0.6010362694300518,0.7733333333333333,0.7733333333333333,0.4797297297297297,0.4797297297297297,0.6763848396501457,0.2648694950531967,0.5202702702702703,0.2266666666666666,0.02,0.08,0.1533333333333333,0.7702702702702703,0.8918918918918919,0.2370388143176733,0.076476510067114,0.076476510067114,0.678117948039093,alpha=1.00,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,ensemble_fusion,m4_test,32.0,64.0,0.8488549618320611,0.2824242424242424,0.9476958433253396,0.9877229529507708,0.9976761726882736,0.9633587786259542,0.9078464501126372,0.969964664310954,0.987410071942446,0.987410071942446,0.8282828282828283,0.8282828282828283,0.9786096256684492,0.8526650390286937,0.1717171717171717,0.0125899280575539,0.8279376498800959,0.960431654676259,0.9784172661870504,0.037037037037037,0.0471380471380471,0.0317681933842239,0.0408871925360474,0.0408871925360474,0.1176516771457197,alpha=1.00,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,ensemble_fusion,ghostbuster_test,32.0,64.0,0.5776119402985075,0.1831919905771495,0.9122308354866494,0.9899973521059888,0.992448405876862,0.953731343283582,0.9490280402845116,0.9427860696517412,0.979328165374677,0.979328165374677,0.9187279151943464,0.9187279151943464,0.9607097591888466,0.905465139213226,0.0812720848056537,0.020671834625323,0.7467700258397932,0.9560723514211886,0.9819121447028424,0.0247349823321554,0.0494699646643109,0.0454033001658374,0.0666119402985074,0.0666119402985074,0.1680683264431214,alpha=1.00,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,ensemble_fusion,hc3_plus_test,32.0,64.0,0.6052631578947368,0.523142857142857,0.92231884057971,0.9477077787636794,0.9694647232822272,0.7706766917293233,0.7161490683229813,0.7336448598130841,0.9751552795031057,0.9751552795031057,0.4571428571428571,0.4571428571428571,0.8373333333333334,0.532822299681765,0.5428571428571428,0.0248447204968944,0.6832298136645962,0.8571428571428571,0.8757763975155279,0.1619047619047619,0.3428571428571428,0.1377993734335839,0.1594862155388471,0.1594862155388471,0.4022004154584652,alpha=1.00,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,all_samples,32.0,64.0,0.5033557046979866,0.2388355470438664,0.2212757305428385,0.4444594594594594,0.4813177453134641,0.4865771812080537,0.4895045045045045,0.4210526315789473,0.0533333333333333,0.0533333333333333,0.9256756756756755,0.9256756756756755,0.0946745562130177,-0.042956662072516,0.0743243243243243,0.9466666666666668,0.0133333333333333,0.0533333333333333,0.0733333333333333,0.9054054054054054,0.9797297297297296,0.3587163263636352,0.3107544503568502,0.3107544503568502,1.0206719719982111,,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,m4_test,32.0,64.0,0.8488549618320611,0.4717364315984626,0.8917218766775992,0.907221697389563,0.9823636511382052,0.8793893129770992,0.7725940459753409,0.931804465902233,0.9256594724220624,0.9256594724220624,0.6195286195286195,0.6195286195286195,0.9287218045112782,0.5371381471185827,0.3804713804713804,0.0743405275779376,0.5083932853717026,0.6612709832134293,0.7541966426858513,0.3063973063973064,0.5185185185185185,0.0841612954743797,0.0255644207919827,0.0255644207919827,0.2632250390823859,,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,ghostbuster_test,32.0,64.0,0.5776119402985075,0.3913348265940014,0.8735372737550612,0.9434446361884936,0.9599455811671764,0.8507462686567164,0.8328174505346007,0.8210290827740492,0.9483204134366924,0.9483204134366924,0.7173144876325088,0.7173144876325088,0.8800959232613909,0.6977158554038542,0.2826855123674912,0.0516795865633074,0.5193798449612403,0.7622739018087855,0.8242894056847545,0.1766784452296819,0.303886925795053,0.1105202911439146,0.098318738651587,0.098318738651587,0.3513701368613587,,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,hc3_plus_test,32.0,64.0,0.6052631578947368,0.3576990936483655,0.8477711760849687,0.9009168884945284,0.9458740889049349,0.8233082706766918,0.8209109730848861,0.8701298701298701,0.8322981366459627,0.8322981366459627,0.8095238095238095,0.8095238095238095,0.8507936507936508,0.6354081469540368,0.1904761904761904,0.1677018633540372,0.6459627329192547,0.7329192546583851,0.7701863354037267,0.419047619047619,0.5333333333333333,0.1269651570739519,0.0629598421597839,0.0629598421597839,0.3950968137913239,,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,all_samples,32.0,64.0,0.5,0.4851111111111112,0.4613333333333332,0.4657111111111111,0.4896281279214328,0.4533333333333333,0.4533333333333333,0.4477611940298507,0.4,0.4,0.5066666666666667,0.5066666666666667,0.4225352112676056,-0.0938688705718504,0.4933333333333333,0.6,0.0133333333333333,0.0333333333333333,0.12,0.9666666666666668,0.9733333333333334,0.2963791851851852,0.1967555555555556,0.1967555555555556,0.8131235059303603,random_forest,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,m4_test,32.0,64.0,0.8488549618320611,0.5175757575757576,0.8799200639488409,0.8789705609249974,0.9747093316164336,0.8625954198473282,0.7253409393697163,0.9165673420738976,0.922062350119904,0.922062350119904,0.5286195286195287,0.5286195286195287,0.9193066347878064,0.4570981012535429,0.4713804713804714,0.0779376498800959,0.2476019184652278,0.5773381294964028,0.7092326139088729,0.3872053872053872,0.5993265993265994,0.0927050381679389,0.0304189991518235,0.0304189991518235,0.3085676791999444,random_forest,,combined_strict
combined_strict,qwen25_7b,combined_strict_qwen25_7b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,ghostbuster_test,32.0,64.0,0.5776119402985075,0.4379387514723204,0.8753143841515935,0.9344509272194376,0.954702402803383,0.8283582089552238,0.8044165045972917,0.7893617021276595,0.958656330749354,0.958656330749354,0.6501766784452296,0.6501766784452296,0.8658109684947491,0.6571779208964456,0.3498233215547703,0.041343669250646,0.5658914728682171,0.6950904392764858,0.8217054263565892,0.1872791519434629,0.3462897526501767,0.1250120895522388,0.1153781094527363,0.1153781094527363,0.3844669100626045,random_forest,,combined_strict
