status,experiment,model,train_source,loss_mode,dmd_rank,feature_set,test_set,best_model,n_features,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_strict_koopman,m4_test,RandomForest,315,0.8488549618320611,0.18494949494949495,0.9724980015987211,0.9951362142609146,0.9991236179824037,0.9770992366412213,0.9366960976673206,0.9787610619469026,0.9946043165467626,0.9946043165467626,0.8787878787878788,0.8787878787878788,0.9866190900981266,0.9086964286405274,0.12121212121212122,0.00539568345323741,0.908273381294964,0.9814148681055156,0.9916067146282974,0.006734006734006734,0.030303030303030304,0.01918446706248233,0.024408821034775194,0.024408821034775194,0.07229555918750875
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_strict_koopman,ghostbuster_test,RandomForest,315,0.5776119402985075,0.22672555948174325,0.7312919896640827,0.8878342966189133,0.9225999905453517,0.7925373134328358,0.797623286858228,0.8604651162790697,0.7648578811369509,0.7648578811369509,0.8303886925795053,0.8303886925795053,0.8098495212038304,0.588244104392838,0.1696113074204947,0.2351421188630491,0.4315245478036176,0.6046511627906976,0.7028423772609819,0.40636042402826855,0.5724381625441696,0.14384424543946933,0.06429850746268663,0.06429850746268663,0.43331732862057504
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_strict_koopman,hc3_plus_test,RandomForest,315,0.6052631578947368,0.5405396825396824,0.9409316770186336,0.9617864537119196,0.9786601647016605,0.7556390977443609,0.6937888198757765,0.7162162162162162,0.9875776397515528,0.9875776397515528,0.4,0.4,0.8302872062663186,0.509874715189542,0.6,0.012422360248447204,0.7950310559006211,0.8695652173913043,0.9130434782608695,0.08571428571428572,0.26666666666666666,0.14141695906432747,0.1776441102756892,0.1776441102756892,0.39952043460662917
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,transition_plus_strict_koopman,all_samples,RandomForest,529,0.5,0.8730000000000001,0.8661555555555557,0.4534666666666667,0.48154154872037447,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.02,0.06666666666666667,0.08666666666666667,0.9466666666666667,0.98,0.3924734814814815,0.3715777777777778,0.3715777777777778,1.1462681254548441
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,transition_plus_strict_koopman,m4_test,RandomForest,529,0.8488549618320611,0.8363299663299663,0.9215347721822541,0.7650172791060081,0.9492523488786301,0.8488549618320611,0.5,0.8488549618320611,1.0,1.0,0.0,0.0,0.9182493806771264,0.0,1.0,0.0,0.2997601918465228,0.39448441247002397,0.4550359712230216,0.6363636363636364,0.7407407407407407,0.1173404749787956,0.059801526717557146,0.059801526717557146,0.3779949314412936
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,transition_plus_strict_koopman,ghostbuster_test,RandomForest,529,0.5776119402985075,0.8660188457008245,0.8993884582256675,0.6461865760904301,0.7012934519411215,0.5776119402985075,0.5,0.5776119402985075,1.0,1.0,0.0,0.0,0.7322611163670766,0.0,1.0,0.0,0.04909560723514212,0.1111111111111111,0.19121447028423771,0.8162544169611308,0.8692579505300353,0.3267588059701493,0.307681592039801,0.307681592039801,0.9760538646748435
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,transition_plus_strict_koopman,hc3_plus_test,RandomForest,529,0.6052631578947368,0.8988571428571428,0.9101863354037265,0.5988760721679975,0.7480144747937805,0.6052631578947368,0.5,0.6052631578947368,1.0,1.0,0.0,0.0,0.7540983606557377,0.0,1.0,0.0,0.11801242236024845,0.2546583850931677,0.36024844720496896,0.9523809523809523,0.9904761904761905,0.32747852965747704,0.30894736842105275,0.30894736842105275,1.0135497555146973
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_transition_plus_strict_koopman,all_samples,RandomForest,805,0.5,0.6704222222222223,0.7283777777777778,0.6856444444444445,0.6708568801705936,0.5033333333333333,0.5033333333333333,0.5016949152542373,0.9866666666666667,0.9866666666666667,0.02,0.02,0.6651685393258427,0.02603778219616477,0.98,0.013333333333333334,0.013333333333333334,0.11333333333333333,0.32,0.7733333333333333,0.8733333333333333,0.2698467407407407,0.19940000000000005,0.19940000000000005,0.7492063537524271
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_transition_plus_strict_koopman,m4_test,RandomForest,805,0.8488549618320611,0.21517396184062848,0.966978417266187,0.9927300583775404,0.9986701010427594,0.9735368956743002,0.9276790688661192,0.9758539458186102,0.9934052757793765,0.9934052757793765,0.8619528619528619,0.8619528619528619,0.9845513963161022,0.894128145153091,0.13804713804713806,0.006594724220623501,0.8567146282973621,0.9742206235011991,0.9892086330935251,0.026936026936026935,0.037037037037037035,0.022403234379417585,0.027626802374893993,0.027626802374893993,0.08522465870918806
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_transition_plus_strict_koopman,ghostbuster_test,RandomForest,805,0.5776119402985075,0.24459363957597172,0.7182342807924202,0.871622793802102,0.9149622963667849,0.7850746268656716,0.7921129281142429,0.8626865671641791,0.7467700258397932,0.7467700258397932,0.8374558303886925,0.8374558303886925,0.8005540166204986,0.5771446403972113,0.1625441696113074,0.2532299741602067,0.46770025839793283,0.5839793281653747,0.6925064599483204,0.5053003533568905,0.6183745583038869,0.1515547097844113,0.06918905472636819,0.06918905472636819,0.4544639288632522
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,16,full_plus_transition_plus_strict_koopman,hc3_plus_test,RandomForest,805,0.6052631578947368,0.6280317460317463,0.9406418219461697,0.9592724046140195,0.9755261232904584,0.6578947368421053,0.5683229813664596,0.64,0.9937888198757764,0.9937888198757764,0.14285714285714285,0.14285714285714285,0.7785888077858881,0.28091465515038705,0.8571428571428571,0.006211180124223602,0.7515527950310559,0.8198757763975155,0.8819875776397516,0.11428571428571428,0.21904761904761905,0.17089883040935674,0.2119799498746867,0.2119799498746867,0.4692433265401259
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank32_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,32,strict_koopman_spectral_only,all_samples,RandomForest,39,0.5,0.8078222222222221,0.8147555555555555,0.5453111111111111,0.5669628530596196,0.49,0.49,0.49473684210526314,0.94,0.94,0.04,0.04,0.6482758620689655,-0.04588314677411236,0.96,0.06,0.013333333333333334,0.08,0.18666666666666668,0.9466666666666667,0.9666666666666667,0.3640174814814815,0.3379333333333332,0.3379333333333332,1.0568982231853414
ok,leave_out_ghostbuster_qwen25_1_5b_recon_lin_hidden_to_obs3072_rank32_len256,qwen25_1_5b,leave_out_ghostbuster,recon_lin,32,strict_koopman_spectral_only,m4_test,RandomForest,39,0.8488549618320611,0.5852749719416386,0.9084352517985611,0.91665960161164,0.9824609719140502,0.8956743002544529,0.6714870527820168,0.895619253650622,0.9928057553956835,0.9928057553956835,0.3501683501683502,0.3501683501683502,0.9417116860961047,0.5212428729112897,0.6498316498316499,0.007194244604316547,0.43345323741007197,0.6199040767386091,0.7643884892086331,0.26262626262626265,0.4377104377104377,0.07738536047497879,0.036642917726887186,0.036642917726887186,0.2678530118217556
