fpr,tpr,threshold
0.42,0.43333333333333335,0.9719422009362024
0.43333333333333335,0.43333333333333335,0.971762877537332
0.43333333333333335,0.44,0.9715924322781834
0.44666666666666666,0.44,0.970525382814554
0.44666666666666666,0.4666666666666667,0.9693847927738034
0.4533333333333333,0.4666666666666667,0.9690769029183759
0.4533333333333333,0.4866666666666667,0.9680929456238561
0.4666666666666667,0.4866666666666667,0.9670157762176365
0.4666666666666667,0.5266666666666666,0.9648227048371678
0.4866666666666667,0.5266666666666666,0.9632766729353467
0.4866666666666667,0.5333333333333333,0.9628876722431952
0.49333333333333335,0.5333333333333333,0.9626383556307387
0.49333333333333335,0.5466666666666666,0.9612850613965318
0.5,0.5466666666666666,0.96073572160394
0.5,0.5533333333333333,0.9606717248793525
0.5066666666666667,0.5533333333333333,0.9604797384143245
0.5066666666666667,0.56,0.9601521968499761
0.52,0.56,0.9599838268238196
0.52,0.58,0.9593615029313024
0.5266666666666666,0.58,0.9592882032937943
0.5266666666666666,0.6,0.9582872372133416
0.5466666666666666,0.6,0.955269685641592
0.5466666666666666,0.6133333333333333,0.9547892207314296
0.56,0.6133333333333333,0.953296199383369
0.56,0.62,0.9531135515593725
0.5666666666666667,0.62,0.9523223248936882
0.5666666666666667,0.6666666666666666,0.9484062804931542
0.58,0.6666666666666666,0.9478703754992419
0.58,0.68,0.9471733169669063
0.5866666666666667,0.68,0.9471184102067051
0.5866666666666667,0.7,0.9450702923870342
0.6066666666666667,0.7,0.9436563538479137
0.6066666666666667,0.7133333333333334,0.9426226868389467
0.6266666666666667,0.7133333333333334,0.9417547654563709
0.6266666666666667,0.7466666666666667,0.9401767985356678
0.6466666666666666,0.7466666666666667,0.9387877725236575
0.6466666666666666,0.7533333333333333,0.9379874533872125
0.6533333333333333,0.7533333333333333,0.9374622846068597
0.6533333333333333,0.76,0.9370664684055744
0.68,0.76,0.9313348208033765
0.68,0.7666666666666667,0.9308463483380122
0.6866666666666666,0.7666666666666667,0.9287167195662722
0.6866666666666666,0.7733333333333333,0.9273394044654514
0.7133333333333334,0.7733333333333333,0.9225218438236208
0.7133333333333334,0.8,0.921714894883543
0.7266666666666667,0.8,0.920452852558807
0.7266666666666667,0.8066666666666666,0.920251605796554
0.74,0.8066666666666666,0.9186591516508158
0.74,0.8133333333333334,0.9174319721458183
0.76,0.8133333333333334,0.9140071115484161
0.76,0.82,0.9137545569560329
0.7666666666666667,0.82,0.9131204904870124
0.7666666666666667,0.8466666666666667,0.9105929367846344
0.7733333333333333,0.8466666666666667,0.9088969836863383
0.7733333333333333,0.86,0.9080465649720562
0.7933333333333333,0.86,0.903498156130122
0.7933333333333333,0.88,0.8954293487995022
0.8066666666666666,0.88,0.8931704375962833
0.8066666666666666,0.8866666666666667,0.8931588791127809
0.84,0.8866666666666667,0.8906394346340513
0.84,0.8933333333333333,0.8874408490822925
0.8533333333333334,0.8933333333333333,0.8854723010604452
0.8533333333333334,0.9066666666666666,0.8813463277752146
0.8933333333333333,0.9066666666666666,0.8600722547677064
0.8933333333333333,0.92,0.8581532936241438
0.9,0.92,0.8569599561238581
0.9,0.9333333333333333,0.8529774500243433
0.9066666666666666,0.9333333333333333,0.8387548816205752
0.9066666666666666,0.96,0.8273968986144362
0.92,0.96,0.8242421897071471
0.92,0.9666666666666667,0.808210256686776
0.9466666666666667,0.9666666666666667,0.7571426096048423
0.9466666666666667,0.9733333333333334,0.7407941187724032
0.96,0.9733333333333334,0.7015114893108756
0.96,0.98,0.6624903024014104
0.9866666666666667,0.98,0.6144308594328651
0.9866666666666667,0.9933333333333333,0.3160351371006636
0.9933333333333333,0.9933333333333333,0.24672931032823078
0.9933333333333333,1.0,0.0005411768799173253
1.0,1.0,2.7406541228515284e-05
